placeId,name,address,priceLevel,rating,cuisine0,cuisine1,cuisine2,cuisine3,cuisine4,cuisine5,cuisine6,cuisine7,latitude,longitude,numberOfReviews,webUrl
357303,El Paso Cafe,"1407 W El Camino Real, Mountain View, CA 94040-2405",$,4,Spanish,,,,,,,,37.38887,-122.0908,10,https://www.tripadvisor.com/Restaurant_Review-g32761-d357303-Reviews-El_Paso_Cafe-Mountain_View_California.html
4822746,El Sabor Michoacano,"2398 University Ave, East Palo Alto, CA 94303-5310",,4,,,,,,,,,37.4705,-122.14001,3,https://www.tripadvisor.com/Restaurant_Review-g32326-d4822746-Reviews-El_Sabor_Michoacano-East_Palo_Alto_California.html
4436360,Emelina's Peruvian Restaurant,"1065 Holly St #d, San Carlos, CA 94070-2521",$$ - $$$,4.5,Peruvian,Latin,Seafood,Spanish,South American,,,,37.50922,-122.26063,22,https://www.tripadvisor.com/Restaurant_Review-g33011-d4436360-Reviews-Emelina_s_Peruvian_Restaurant-San_Carlos_California.html
4651726,Emergency BBQ,"765 Old County Rd, San Carlos, CA 94070-3274",$$ - $$$,5,Barbecue,,,,,,,,37.50565,-122.2568,7,https://www.tripadvisor.com/Restaurant_Review-g33011-d4651726-Reviews-Emergency_BBQ-San_Carlos_California.html
4614349,Emmanuel's Pizza & Bakery,"1435 E Bayshore Rd, East Palo Alto, CA 94303",,5,,,,,,,,,37.463684,-122.14561,1,https://www.tripadvisor.com/Restaurant_Review-g32326-d4614349-Reviews-Emmanuel_s_Pizza_Bakery-East_Palo_Alto_California.html
2329970,Ephesus,"185 Castro St, Mountain View, CA 94041-1201",$$ - $$$,4,Mediterranean,Turkish,Greek,Middle Eastern,Vegetarian Friendly,Vegan Options,Halal,Gluten Free Options,37.39395,-122.07877,111,https://www.tripadvisor.com/Restaurant_Review-g32761-d2329970-Reviews-Ephesus-Mountain_View_California.html
1139109,Erawan,"2639 Broadway St, Redwood City, CA 94063-1532",,4,Asian,Thai,,,,,,,37.48599,-122.23391,11,https://www.tripadvisor.com/Restaurant_Review-g32956-d1139109-Reviews-Erawan-Redwood_City_California.html
3734962,Eric's,"325 Sharon Park Dr, Menlo Park, CA 94025-6805",,5,American,,,,,,,,37.42398,-122.19693,4,https://www.tripadvisor.com/Restaurant_Review-g32704-d3734962-Reviews-Eric_s-Menlo_Park_California.html
3781367,Erik's DeliCafe Mountain View Charleston Road,"2424 Charleston Road, Mountain View, CA 94043",,3.5,Deli,,,,,,,,37.422024,-122.09638,6,https://www.tripadvisor.com/Restaurant_Review-g32761-d3781367-Reviews-Erik_s_DeliCafe_Mountain_View_Charleston_Road-Mountain_View_California.html
859666,Erik's DeliCafe Mountain View Grant St.,"1350 Grant Rd Ste 18, Mountain View, CA 94040",,4.5,Deli,,,,,,,,37.37827,-122.07621,11,https://www.tripadvisor.com/Restaurant_Review-g32761-d859666-Reviews-Erik_s_DeliCafe_Mountain_View_Grant_St-Mountain_View_California.html
4642713,Erik's DeliCafe Redwood City,"400 Walnut St. Ste C, Redwood City, CA 94063",$$ - $$$,3.5,,,,,,,,,37.490444,-122.22504,6,https://www.tripadvisor.com/Restaurant_Review-g32956-d4642713-Reviews-Erik_s_DeliCafe_Redwood_City-Redwood_City_California.html
469078,Estampas Peruanas Restaurant,"715 El Camino Real, Redwood City, CA 94063-1540",$$ - $$$,3.5,Peruvian,Latin,Spanish,South American,,,,,37.48712,-122.23548,23,https://www.tripadvisor.com/Restaurant_Review-g32956-d469078-Reviews-Estampas_Peruanas_Restaurant-Redwood_City_California.html
2043995,Esther's German Bakery,"987 N San Antonio Rd, Los Altos, CA 94022-1308",$$ - $$$,4,German,European,Cafe,,,,,,37.39995,-122.11395,58,https://www.tripadvisor.com/Restaurant_Review-g32653-d2043995-Reviews-Esther_s_German_Bakery-Los_Altos_California.html
517107,Estrellita Mexican Bistro & Cantina,"971 N San Antonio Rd, Los Altos, CA 94022-1308",$$ - $$$,4,Mexican,Latin,Vegetarian Friendly,,,,,,37.39974,-122.114006,78,https://www.tripadvisor.com/Restaurant_Review-g32653-d517107-Reviews-Estrellita_Mexican_Bistro_Cantina-Los_Altos_California.html
10304640,Eureka!,"191 Castro Street, Mountain View, CA 94041",$$ - $$$,4,American,Bar,Pub,Vegetarian Friendly,Gluten Free Options,,,,37.39386,-122.07887,108,https://www.tripadvisor.com/Restaurant_Review-g32761-d10304640-Reviews-Eureka-Mountain_View_California.html
12105401,Everest Cuisine,"425 N Whisman Rd #100, Mountain View, CA 94043-5704",,3.5,,,,,,,,,37.4012,-122.05774,4,https://www.tripadvisor.com/Restaurant_Review-g32761-d12105401-Reviews-Everest_Cuisine-Mountain_View_California.html
364522,Evvia,"420 Emerson St, Palo Alto, CA 94301-1604",$$$$,4.5,Mediterranean,Greek,Vegetarian Friendly,Vegan Options,Gluten Free Options,,,,37.445187,-122.16373,707,https://www.tripadvisor.com/Restaurant_Review-g32849-d364522-Reviews-Evvia-Palo_Alto_California.html
4369257,Express 7 Chinese Fast Food,"225 E Middlefield Rd, Mountain View, CA 94043-5910",,4.5,Chinese,,,,,,,,37.39701,-122.06141,3,https://www.tripadvisor.com/Restaurant_Review-g32761-d4369257-Reviews-Express_7_Chinese_Fast_Food-Mountain_View_California.html
12951086,FG Bakery Cafe,"2561 El Camino Real, Redwood City, CA 94061-3812",,4.5,,,,,,,,,37.47323,-122.21685,2,https://www.tripadvisor.com/Restaurant_Review-g32956-d12951086-Reviews-FG_Bakery_Cafe-Redwood_City_California.html
4945294,Falafel & Kebab Mediterranean Cuisine,"1477 Plymouth St Unit E, Mountain View, CA 94043-1216",,5,Mediterranean,Greek,Middle Eastern,,,,,,37.41618,-122.07935,7,https://www.tripadvisor.com/Restaurant_Review-g32761-d4945294-Reviews-Falafel_Kebab_Mediterranean_Cuisine-Mountain_View_California.html
3508463,Falafel STOP,"1325 Sunnyvale Saratoga Rd, Sunnyvale, CA 94087-3242",$,4.5,Middle Eastern,Israeli,Fast Food,Mediterranean,Vegetarian Friendly,Vegan Options,Gluten Free Options,,37.351234,-122.03263,231,https://www.tripadvisor.com/Restaurant_Review-g33146-d3508463-Reviews-Falafel_STOP-Sunnyvale_California.html
7304247,Falafel Tazah,"256 Redwood Shores Pkwy, Redwood City, CA 94065-1172",$,4.5,Fast Food,Mediterranean,Middle Eastern,Lebanese,Vegetarian Friendly,,,,37.522545,-122.25175,16,https://www.tripadvisor.com/Restaurant_Review-g32956-d7304247-Reviews-Falafel_Tazah-Redwood_City_California.html
5109142,Fambrini's  Cafe,"2500 El Camino Real Ste 222, Palo Alto, CA 94306-1722",$$ - $$$,4.5,,,,,,,,,37.42404,-122.14513,9,https://www.tripadvisor.com/Restaurant_Review-g32849-d5109142-Reviews-Fambrini_s_Cafe-Palo_Alto_California.html
4253335,Fast Pizza Delivery,"327 Moffett Blvd Ste J, Mountain View, CA 94043-4740",,4.5,,,,,,,,,37.39802,-122.0752,2,https://www.tripadvisor.com/Restaurant_Review-g32761-d4253335-Reviews-Fast_Pizza_Delivery-Mountain_View_California.html
12670879,Fast Tony's Chicken,"855 El Camino Real Suite #162, Palo Alto, CA 94301-2305",,4,,,,,,,,,37.43844,-122.159,4,https://www.tripadvisor.com/Restaurant_Review-g32849-d12670879-Reviews-Fast_Tony_s_Chicken-Palo_Alto_California.html
468789,Faz,"1108 N Mathilda Ave, Sunnyvale, CA 94089-1206",$$ - $$$,3.5,Persian,Mediterranean,Middle Eastern,Vegetarian Friendly,Gluten Free Options,,,,37.404907,-122.02519,160,https://www.tripadvisor.com/Restaurant_Review-g33146-d468789-Reviews-Faz-Sunnyvale_California.html
3793821,Fey Restaurant,"1368 El Camino Real, West Menlo Park, CA 94025-4211",$$ - $$$,4,Chinese,Asian,Vegetarian Friendly,Vegan Options,,,,,37.455833,-122.18682,64,https://www.tripadvisor.com/Restaurant_Review-g33253-d3793821-Reviews-Fey_Restaurant-West_Menlo_Park_California.html
342101,Fiesta Del Mar Too,"735 Villa St, Mountain View, CA 94041-1326",$$ - $$$,4,Mexican,,,,,,,,37.39337,-122.07831,61,https://www.tripadvisor.com/Restaurant_Review-g32761-d342101-Reviews-Fiesta_Del_Mar_Too-Mountain_View_California.html
1061655,Fiesta Vallarta,"301 State St, Los Altos, CA 94022-2816",$$ - $$$,3.5,Mexican,,,,,,,,37.37886,-122.11758,34,https://www.tripadvisor.com/Restaurant_Review-g32653-d1061655-Reviews-Fiesta_Vallarta-Los_Altos_California.html
4630277,Fifth Quarter Pizza,"976 Woodside Rd, Redwood City, CA 94061-3611",$$ - $$$,4,Pizza,,,,,,,,37.4636,-122.2253,5,https://www.tripadvisor.com/Restaurant_Review-g32956-d4630277-Reviews-Fifth_Quarter_Pizza-Redwood_City_California.html
4717989,Fina's Cafe,"1665 Laurel St, San Carlos, CA 94070-5216",,4,Seafood,,,,,,,,37.49464,-122.24656,2,https://www.tripadvisor.com/Restaurant_Review-g33011-d4717989-Reviews-Fina_s_Cafe-San_Carlos_California.html
13446716,Firehouse Bistro,"2991 Woodside Rd, Woodside, CA 94062-2443",$$$$,4.5,American,,,,,,,,37.42895,-122.25307,6,https://www.tripadvisor.com/Restaurant_Review-g33292-d13446716-Reviews-Firehouse_Bistro-Woodside_California.html
6454332,Five Guys,"2098 W El Camino Real, Mountain View, CA 94040-2104",$,4,Fast Food,,,,,,,,37.395912,-122.10165,20,https://www.tripadvisor.com/Restaurant_Review-g32761-d6454332-Reviews-Five_Guys-Mountain_View_California.html
3529497,Five Guys,"801 Middlefield Rd, Redwood City, CA 94063-1627",$,4,American,Fast Food,,,,,,,37.486458,-122.228775,46,https://www.tripadvisor.com/Restaurant_Review-g32956-d3529497-Reviews-Five_Guys-Redwood_City_California.html
13553538,Five Star Pizza,"877 Hamilton Ave, Menlo Park, CA 94025-1403",,4,,,,,,,,,37.48007,-122.1519,1,https://www.tripadvisor.com/Restaurant_Review-g32704-d13553538-Reviews-Five_Star_Pizza-Menlo_Park_California.html
4870240,Flamin Dogs,"465 Convention Way Ste 4, Redwood City, CA 94063-1470",,5,,,,,,,,,37.49411,-122.2322,2,https://www.tripadvisor.com/Restaurant_Review-g32956-d4870240-Reviews-Flamin_Dogs-Redwood_City_California.html
379184,Flea Street Cafe,"3607 Alameda de Las Pulgas, Menlo Park, CA 94025-6213",$$$$,4.5,American,Vegetarian Friendly,Vegan Options,Gluten Free Options,,,,,37.431767,-122.20139,135,https://www.tripadvisor.com/Restaurant_Review-g32704-d379184-Reviews-Flea_Street_Cafe-Menlo_Park_California.html
945319,Fleming's Prime Steakhouse & Wine Bar,"180 El Camino Real Suite G2, Palo Alto, CA 94304-1428",$$$$,4,American,Steakhouse,,,,,,,37.44468,-122.1703,223,https://www.tripadvisor.com/Restaurant_Review-g32849-d945319-Reviews-Fleming_s_Prime_Steakhouse_Wine_Bar-Palo_Alto_California.html
17711997,Flights Restaurant,"800 California St Suite 100, Mountain View, CA 94041-2809",$$ - $$$,3,American,Steakhouse,International,Grill,Pub,Gastropub,,,37.391586,-122.08065,1,https://www.tripadvisor.com/Restaurant_Review-g32761-d17711997-Reviews-Flights_Restaurant-Mountain_View_California.html
18378180,Forbes Family Cafe at the SEQ,"475 Via Ortega Drive, Stanford, CA 94305-4121",,5,Mexican,Contemporary,Vietnamese,,,,,,37.42794,-122.17422,1,https://www.tripadvisor.com/Restaurant_Review-g1927729-d18378180-Reviews-Forbes_Family_Cafe_at_the_SEQ-Stanford_California.html
15166559,Fortuna Market,"889 Leong Dr, Mountain View, CA 94043-2042",,4.5,,,,,,,,,37.4062,-122.06484,2,https://www.tripadvisor.com/Restaurant_Review-g32761-d15166559-Reviews-Fortuna_Market-Mountain_View_California.html
7967757,Fortune House Chinese Restaurant,"1050 El Camino Real, San Carlos, CA 94070-4013",,4.5,Chinese,,,,,,,,37.50102,-122.25338,4,https://www.tripadvisor.com/Restaurant_Review-g33011-d7967757-Reviews-Fortune_House_Chinese_Restaurant-San_Carlos_California.html
15071699,Fowl Play,"3850 El Camino Real, Palo Alto, CA 94306-3316",,5,American,,,,,,,,37.41718,-122.13138,2,https://www.tripadvisor.com/Restaurant_Review-g32849-d15071699-Reviews-Fowl_Play-Palo_Alto_California.html
782357,Fraiche Yogurt,"200 Hamilton Ave, Palo Alto, CA 94301-2529",$,4.5,Cafe,,,,,,,,37.44398,-122.16116,79,https://www.tripadvisor.com/Restaurant_Review-g32849-d782357-Reviews-Fraiche_Yogurt-Palo_Alto_California.html
342102,Frankie Johnnie & Luigi Too,"939 W El Camino Real, Mountain View, CA 94040-2513",$$ - $$$,4,Italian,Pizza,Vegetarian Friendly,,,,,,37.38636,-122.0858,200,https://www.tripadvisor.com/Restaurant_Review-g32761-d342102-Reviews-Frankie_Johnnie_Luigi_Too-Mountain_View_California.html
2335469,Franklin Street Cafe,"1053 El Camino Real, Redwood City, CA 94063-1632",$$ - $$$,4,Cafe,American,,,,,,,37.4839,-122.2319,16,https://www.tripadvisor.com/Restaurant_Review-g32956-d2335469-Reviews-Franklin_Street_Cafe-Redwood_City_California.html
4112239,Freewheel Brewing Company,"3736 Florence St, Redwood City, CA 94063-4418",$$ - $$$,4.5,Bar,Pub,,,,,,,37.47847,-122.18715,40,https://www.tripadvisor.com/Restaurant_Review-g32956-d4112239-Reviews-Freewheel_Brewing_Company-Redwood_City_California.html
4256886,Frida Bar Restauraunt,"820 Veterans Blvd, Redwood City, CA 94063-1779",,4,,,,,,,,,37.49025,-122.22893,3,https://www.tripadvisor.com/Restaurant_Review-g32956-d4256886-Reviews-Frida_Bar_Restauraunt-Redwood_City_California.html
850604,Fu Lam Mum,"147 Castro St, Mountain View, CA 94041-1288",$$ - $$$,3.5,Chinese,Asian,Seafood,,,,,,37.394363,-122.07839,52,https://www.tripadvisor.com/Restaurant_Review-g32761-d850604-Reviews-Fu_Lam_Mum-Mountain_View_California.html
5098680,Fu Lam Mum Sea Food Restaurant,"1531 Castro St, Mountain View, CA 94041",,4,Seafood,,,,,,,,37.3936,-122.07909,6,https://www.tripadvisor.com/Restaurant_Review-g32761-d5098680-Reviews-Fu_Lam_Mum_Sea_Food_Restaurant-Mountain_View_California.html
357285,Fuki-Sushi,"4119 El Camino Real, Palo Alto, CA 94306-4004",$$ - $$$,4,Japanese,Sushi,Asian,Vegetarian Friendly,,,,,37.41385,-122.12567,175,https://www.tripadvisor.com/Restaurant_Review-g32849-d357285-Reviews-Fuki_Sushi-Palo_Alto_California.html
1988162,Galata Bistro,"827 Santa Cruz Ave, Menlo Park, CA 94025-4609",$$ - $$$,4,Mediterranean,Middle Eastern,Turkish,Vegetarian Friendly,,,,,37.450542,-122.185295,44,https://www.tripadvisor.com/Restaurant_Review-g32704-d1988162-Reviews-Galata_Bistro-Menlo_Park_California.html
2666119,Galeotti's Pizzeria,"3121 Jefferson Ave, Redwood City, CA 94062-2959",$$ - $$$,4.5,Italian,Pizza,,,,,,,37.46971,-122.24642,10,https://www.tripadvisor.com/Restaurant_Review-g32956-d2666119-Reviews-Galeotti_s_Pizzeria-Redwood_City_California.html
930632,Ganko Sushi Restaurant,"1131 Cherry St, San Carlos, CA 94070-3107",,4.5,Japanese,Sushi,,,,,,,37.50546,-122.25919,3,https://www.tripadvisor.com/Restaurant_Review-g33011-d930632-Reviews-Ganko_Sushi_Restaurant-San_Carlos_California.html
2174168,Garden Fresh Chinese Vegetarian Cuisine,"460 Ramona St, Palo Alto, CA 94301-1707",$$ - $$$,4.5,Chinese,Asian,Vegetarian Friendly,Vegan Options,Gluten Free Options,,,,37.44565,-122.162865,44,https://www.tripadvisor.com/Restaurant_Review-g32849-d2174168-Reviews-Garden_Fresh_Chinese_Vegetarian_Cuisine-Palo_Alto_California.html
539217,Garden Fresh Vegetarian Restaurant,"1245 W El Camino Real, Mountain View, CA 94040-2401",,4,Chinese,Asian,Vegetarian Friendly,Vegan Options,,,,,37.388058,-122.0888,34,https://www.tripadvisor.com/Restaurant_Review-g32761-d539217-Reviews-Garden_Fresh_Vegetarian_Restaurant-Mountain_View_California.html
12933093,Garden Grille & Bar,"840 E El Camino Real Hilton Garden Inn, Mountain View, CA 94040-2808",,3.5,American,,,,,,,,37.37656,-122.06153,3,https://www.tripadvisor.com/Restaurant_Review-g32761-d12933093-Reviews-Garden_Grille_Bar-Mountain_View_California.html
9826538,Garden Grille & Bar,"4216 El Camino Real, Palo Alto, CA 94306-4404",$$ - $$$,4,American,,,,,,,,37.40951,-122.12327,5,https://www.tripadvisor.com/Restaurant_Review-g32849-d9826538-Reviews-Garden_Grille_Bar-Palo_Alto_California.html
6976305,Gelataio,"121 Lytton Ave, Palo Alto, CA 94301-1045",$$ - $$$,5,,,,,,,,,37.44451,-122.16518,19,https://www.tripadvisor.com/Restaurant_Review-g32849-d6976305-Reviews-Gelataio-Palo_Alto_California.html
935054,Gelato Classico,"435 Emerson St, Palo Alto, CA 94301-1605",$,4,,,,,,,,,37.44523,-122.16321,33,https://www.tripadvisor.com/Restaurant_Review-g32849-d935054-Reviews-Gelato_Classico-Palo_Alto_California.html
1097938,Gelato Classico Italian Ice Cream,"241 Castro St, Mountain View, CA 94041-1203",$,4,,,,,,,,,37.393257,-122.07929,73,https://www.tripadvisor.com/Restaurant_Review-g32761-d1097938-Reviews-Gelato_Classico_Italian_Ice_Cream-Mountain_View_California.html
15660286,Gen Korean BBQ House,"2540 W El Camino Real, Mountain View, CA 94040-1307",,4,,,,,,,,,37.40038,-122.111,2,https://www.tripadvisor.com/Restaurant_Review-g32761-d15660286-Reviews-Gen_Korean_BBQ_House-Mountain_View_California.html
4716476,Gerry's Cakes,"1141 Chestnut St, Menlo Park, CA 94025-4311",$$ - $$$,4.5,American,,,,,,,,37.45192,-122.18541,5,https://www.tripadvisor.com/Restaurant_Review-g32704-d4716476-Reviews-Gerry_s_Cakes-Menlo_Park_California.html
1069925,Ginseng Korean BBQ & Tofu House,"475 Castro St, Mountain View, CA 94041-2007",,3,Asian,Korean,Barbecue,,,,,,37.39044,-122.08083,11,https://www.tripadvisor.com/Restaurant_Review-g32761-d1069925-Reviews-Ginseng_Korean_BBQ_Tofu_House-Mountain_View_California.html
13798415,Go Fish Poke Bar,"244B Stanford Shopping Ctr, Palo Alto, CA 94304-1412",$$ - $$$,4.5,Seafood,Fast Food,Asian,,,,,,37.442184,-122.171036,8,https://www.tripadvisor.com/Restaurant_Review-g32849-d13798415-Reviews-Go_Fish_Poke_Bar-Palo_Alto_California.html
3263915,Gobble,"460 S California Ave Suite #202, Palo Alto, CA 94306-1622",,4,Healthy,,,,,,,,37.4258,-122.14558,1,https://www.tripadvisor.com/Restaurant_Review-g32849-d3263915-Reviews-Gobble-Palo_Alto_California.html
8018259,Gochi Japanese Fusion Tapas,"1036 Castro St, Mountain View, CA 94040-2504",$$ - $$$,4,Japanese,Asian,,,,,,,37.38487,-122.08488,12,https://www.tripadvisor.com/Restaurant_Review-g32761-d8018259-Reviews-Gochi_Japanese_Fusion_Tapas-Mountain_View_California.html
1976135,Godfather's Burger Lounge,"1500 El Camino Real, Belmont, CA 94002-3912",$$ - $$$,4.5,American,Bar,,,,,,,37.516056,-122.271255,196,https://www.tripadvisor.com/Restaurant_Review-g32060-d1976135-Reviews-Godfather_s_Burger_Lounge-Belmont_California.html
7794208,Godiva Chocolatier,"301 Stanford Shopping Ctr, Palo Alto, CA 94304",$$ - $$$,4.5,,,,,,,,,37.44277,-122.170815,7,https://www.tripadvisor.com/Restaurant_Review-g32849-d7794208-Reviews-Godiva_Chocolatier-Palo_Alto_California.html
3786175,Golden Wok Restaurant,"451 S California Ave, Palo Alto, CA 94306-1832",,3.5,Chinese,,,,,,,,37.42566,-122.14505,2,https://www.tripadvisor.com/Restaurant_Review-g32849-d3786175-Reviews-Golden_Wok_Restaurant-Palo_Alto_California.html
446750,Gombei Japanese Restaurant,"1438 El Camino Real, Menlo Park, CA 94025-4110",$,4,Japanese,Asian,Vegetarian Friendly,,,,,,37.45662,-122.18834,34,https://www.tripadvisor.com/Restaurant_Review-g32704-d446750-Reviews-Gombei_Japanese_Restaurant-Menlo_Park_California.html
7999037,Gong Cha,"439 Waverley St, Palo Alto, CA 94301-1719",,5,,,,,,,,,37.44744,-122.16082,3,https://www.tripadvisor.com/Restaurant_Review-g32849-d7999037-Reviews-Gong_Cha-Palo_Alto_California.html
5003629,Gott's Roadside,"855 El Camino Real Suite 65, Palo Alto, CA 94301-2305",$$ - $$$,3.5,American,Fast Food,Gluten Free Options,,,,,,37.437798,-122.15989,107,https://www.tripadvisor.com/Restaurant_Review-g32849-d5003629-Reviews-Gott_s_Roadside-Palo_Alto_California.html
3786226,Gourmet Franks,"199 Stanford Shopping Ctr, Palo Alto, CA 94304-1410",$,4,,,,,,,,,37.44284,-122.17101,8,https://www.tripadvisor.com/Restaurant_Review-g32849-d3786226-Reviews-Gourmet_Franks-Palo_Alto_California.html
2622485,Gourmet Haus Staudt,"2615 Broadway St, Redwood City, CA 94063-1532",$,4,German,Bar,Pub,,,,,,37.486107,-122.23354,39,https://www.tripadvisor.com/Restaurant_Review-g32956-d2622485-Reviews-Gourmet_Haus_Staudt-Redwood_City_California.html
4457851,Gracie's Delectables,"902 Laurel St, San Carlos, CA 94070-3917",,4.5,,,,,,,,,37.5024,-122.25636,11,https://www.tripadvisor.com/Restaurant_Review-g33011-d4457851-Reviews-Gracie_s_Delectables-San_Carlos_California.html
1239112,Grain D'or,"137 E El Camino Real, Mountain View, CA 94040-2701",$$ - $$$,4,,,,,,,,,37.37901,-122.07188,4,https://www.tripadvisor.com/Restaurant_Review-g32761-d1239112-Reviews-Grain_D_or-Mountain_View_California.html
2181694,Gravity Wine Bar,"544 Emerson St, Palo Alto, CA 94301-1607",$$ - $$$,4,Wine Bar,,,,,,,,37.444054,-122.16203,83,https://www.tripadvisor.com/Restaurant_Review-g32849-d2181694-Reviews-Gravity_Wine_Bar-Palo_Alto_California.html
4994611,Green Bakery & Cafe,"692 Fremont Ave, Los Altos, CA 94024-4812",$,4,Vietnamese,,,,,,,,37.36055,-122.09664,6,https://www.tripadvisor.com/Restaurant_Review-g32653-d4994611-Reviews-Green_Bakery_Cafe-Los_Altos_California.html
4398281,Green Elephant Gourmet,"3950 Middlefield Rd, Palo Alto, CA 94303-4733",$$ - $$$,4,Chinese,Asian,Burmese,Vegetarian Friendly,,,,,37.41904,-122.10926,44,https://www.tripadvisor.com/Restaurant_Review-g32849-d4398281-Reviews-Green_Elephant_Gourmet-Palo_Alto_California.html
7721082,Green Leaf,"865 Middlefield Rd, Redwood City, CA 94063-1627",$,4.5,Asian,Vietnamese,,,,,,,37.48549,-122.22904,12,https://www.tripadvisor.com/Restaurant_Review-g32956-d7721082-Reviews-Green_Leaf-Redwood_City_California.html
6956190,Guru Katsu,"1711 W El Camino Real, Mountain View, CA 94040-2454",$$ - $$$,4,Japanese,,,,,,,,37.390472,-122.09411,11,https://www.tripadvisor.com/Restaurant_Review-g32761-d6956190-Reviews-Guru_Katsu-Mountain_View_California.html
5988617,Gusto,"619 Laurel St, San Carlos, CA 94070-3111",,4,American,,,,,,,,37.50614,-122.26034,15,https://www.tripadvisor.com/Restaurant_Review-g33011-d5988617-Reviews-Gusto-San_Carlos_California.html
966625,Gyro's House,"212 Castro St, Mountain View, CA 94041-1204",$,4,Fast Food,Mediterranean,Greek,,,,,,37.39376,-122.07944,19,https://www.tripadvisor.com/Restaurant_Review-g32761-d966625-Reviews-Gyro_s_House-Mountain_View_California.html
515845,Gyros Gyros,"498 University Ave, Palo Alto, CA 94301-1812",$,4,Mediterranean,Fast Food,Turkish,Greek,Middle Eastern,Vegetarian Friendly,,,37.448242,-122.1592,44,https://www.tripadvisor.com/Restaurant_Review-g32849-d515845-Reviews-Gyros_Gyros-Palo_Alto_California.html
13413319,HOM Korean Kitchen,"2639 Broadway St, Redwood City, CA 94063-1532",,5,,,,,,,,,37.48599,-122.23391,2,https://www.tripadvisor.com/Restaurant_Review-g32956-d13413319-Reviews-HOM_Korean_Kitchen-Redwood_City_California.html
7886315,HanaHaus,"456 University Ave, Palo Alto, CA 94301-1812",$$ - $$$,4,Cafe,International,,,,,,,37.447563,-122.15943,22,https://www.tripadvisor.com/Restaurant_Review-g32849-d7886315-Reviews-HanaHaus-Palo_Alto_California.html
886546,Hanabi Sushi,"1040 N Rengstorff Ave, Mountain View, CA 94043-1750",,3.5,Japanese,,,,,,,,37.41925,-122.09519,6,https://www.tripadvisor.com/Restaurant_Review-g32761-d886546-Reviews-Hanabi_Sushi-Mountain_View_California.html
829740,Hanamaru Restaurant,"675 S Bernardo Ave, Sunnyvale, CA 94087-1020",$$ - $$$,4,Japanese,Sushi,Asian,,,,,,37.37257,-122.05773,23,https://www.tripadvisor.com/Restaurant_Review-g33146-d829740-Reviews-Hanamaru_Restaurant-Sunnyvale_California.html
539214,Hangen Szechuan Restaurant,"134 Castro St, Mountain View, CA 94041-1202",$$ - $$$,3,Asian,Chinese,,,,,,,37.39471,-122.07876,23,https://www.tripadvisor.com/Restaurant_Review-g32761-d539214-Reviews-Hangen_Szechuan_Restaurant-Mountain_View_California.html
861277,Happy Donuts,"3916 El Camino Real, Palo Alto, CA 94306-3318",$,4,American,,,,,,,,37.41647,-122.12998,34,https://www.tripadvisor.com/Restaurant_Review-g32849-d861277-Reviews-Happy_Donuts-Palo_Alto_California.html
1523409,Harry's Hofbrau,"1909 El Camino Real, Redwood City, CA 94063-2112",$$ - $$$,4,American,Vegetarian Friendly,,,,,,,37.477734,-122.223045,217,https://www.tripadvisor.com/Restaurant_Review-g32956-d1523409-Reviews-Harry_s_Hofbrau-Redwood_City_California.html
17568111,HeyO! Eats,"340 Castro St, Mountain View, CA 94041-1206",,5,Healthy,,,,,,,,37.39217,-122.08039,1,https://www.tripadvisor.com/Restaurant_Review-g32761-d17568111-Reviews-HeyO_Eats-Mountain_View_California.html
930966,Higuma Japanese Restaurant,"540 El Camino Real, Redwood City, CA 94063-1212",$$ - $$$,4,Japanese,Sushi,Asian,,,,,,37.48948,-122.2393,15,https://www.tripadvisor.com/Restaurant_Review-g32956-d930966-Reviews-Higuma_Japanese_Restaurant-Redwood_City_California.html
14952713,Hikari Sushi & Grill,"490 El Camino Real Ste 140, Redwood City, CA 94062-1781",,5,,,,,,,,,37.49031,-122.24042,2,https://www.tripadvisor.com/Restaurant_Review-g32956-d14952713-Reviews-Hikari_Sushi_Grill-Redwood_City_California.html
4841138,Himalayan Kitchen,"820 E El Camino Real Ste C, Mountain View, CA 94040-2836",$$ - $$$,4,Indian,Vegetarian Friendly,Vegan Options,,,,,,37.377098,-122.06282,73,https://www.tripadvisor.com/Restaurant_Review-g32761-d4841138-Reviews-Himalayan_Kitchen-Mountain_View_California.html
515110,Hobee's,"2312 Central Expy, Mountain View, CA 94043-4220",$,4,American,,,,,,,,37.40388,-122.09796,48,https://www.tripadvisor.com/Restaurant_Review-g32761-d515110-Reviews-Hobee_s-Mountain_View_California.html
514124,Hobee's,"800 W Ahwanee Ave, Sunnyvale, CA 94085-1409",$$ - $$$,4,American,Cafe,Vegetarian Friendly,,,,,,37.395687,-122.02811,106,https://www.tripadvisor.com/Restaurant_Review-g33146-d514124-Reviews-Hobee_s-Sunnyvale_California.html
360569,Hobee's Restaurant,"4224 El Camino Real, Palo Alto, CA 94306-4404",$$ - $$$,4,American,Cafe,Vegan Options,Vegetarian Friendly,,,,,37.409016,-122.12232,173,https://www.tripadvisor.com/Restaurant_Review-g32849-d360569-Reviews-Hobee_s_Restaurant-Palo_Alto_California.html
10815403,Home Skillet,"820 Veterans Blvd, Redwood City, CA 94063-1779",,3.5,Cafe,,,,,,,,37.49025,-122.22893,3,https://www.tripadvisor.com/Restaurant_Review-g32956-d10815403-Reviews-Home_Skillet-Redwood_City_California.html
